,Year,Month,Start_Datetime,Restore_Datetime,Duration,Utility,NERC_Region,Area,Type,Loss_megawatts,Num_Customers_Affected
1019,2021,2.0,2021-02-15 01:20:00,2021-02-18 00:02:00,4242.0,"CenterPoint Energy Houston Electric, LLC",TRE,TX: Harris County;,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,4966,1390000
1020,2021,2.0,2021-02-15 01:20:00,2021-02-18 00:42:00,4282.0,"Magic Valley Electric Cooperative, Inc.",TRE,"TX: Hidalgo County, Cameron County;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,,
1021,2021,2.0,2021-02-15 01:20:00,2021-02-19 09:00:00,6220.0,Oncor Electric Delivery Company LLC,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,7214,
1022,2021,2.0,2021-02-15 01:23:00,2021-02-19 05:30:00,6007.0,ERCOT,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,,
1023,2021,2.0,2021-02-15 01:54:00,2021-02-17 23:56:00,4202.0,TNMP,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,524,
1024,2021,2.0,2021-02-15 01:54:00,2021-02-19 09:00:00,6186.0,Austin Energy,TRE,TX: Travis County;,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,724,
1025,2021,2.0,2021-02-15 02:51:00,2021-02-19 09:00:00,6129.0,Austin Energy,TRE,TX: Travis County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,219306
1026,2021,2.0,2021-02-15 03:06:00,,,CPS Energy,TRE,TX: Bexar County;,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,154000
1027,2021,2.0,2021-02-15 05:00:00,2021-02-17 16:00:00,3540.0,Arkansas Electric Coop Corp,SERC,AR: Pulaski County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1028,2021,2.0,2021-02-15 05:27:00,2021-02-18 08:18:00,4491.0,ERCOT,TRE,TX:,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.-Severe Weather",,
1029,2021,2.0,2021-02-15 05:36:00,,,Entergy Transmission Control Center - South,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,300,
1030,2021,2.0,2021-02-15 05:36:00,,,Entergy - Transmission Operations Engineering,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,300,
1031,2021,2.0,2021-02-15 05:40:00,2021-02-16 13:11:00,1891.0,MISO,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,800,
1032,2021,2.0,2021-02-15 06:45:00,,,Entergy Corp,TRE,TX: AR:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,
1033,2021,2.0,2021-02-15 06:51:00,2021-02-16 13:19:00,1828.0,Oklahoma Gas & Electric Co,MRO,OK:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,350,200000
1034,2021,2.0,2021-02-15 07:00:00,2021-02-18 09:00:00,4440.0,Oklahoma Gas & Electric Co,MRO,OK:,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,0,0
1035,2021,2.0,2021-02-15 07:52:00,2021-02-17 14:15:00,3263.0,"Bluebonnet Electric Coop, Inc",TRE,"TX: Austin County, Bastrop County, Burleson County, Caldwell County, CO County, Fayette County, Gonzales County, Guadalupe County, Hays County, Lee County, Milam County, Travis County, WA County, Williamson County;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,107,25000
1036,2021,2.0,2021-02-15 08:50:00,2021-02-18 09:30:00,4360.0,Sunflower Electric Power Corp,MRO,KS:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1037,2021,2.0,2021-02-15 09:10:00,,,Southwestern Public Service,TRE,TX: Randall County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,0,0
1038,2021,2.0,2021-02-15 10:00:00,,,Lincoln Electric System,MRO,NE: Lancaster County;,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,613,
1039,2021,2.0,2021-02-15 10:24:00,2021-02-18 09:52:00,4288.0,Lubbock Power & Light,TRE,TX: Lubbock County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,116,29942
1040,2021,2.0,2021-02-15 12:18:00,2021-02-15 13:22:00,64.0,Evergy,SERC,MO: KS:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,,
1041,2021,2.0,2021-02-15 13:00:00,2021-02-20 10:00:00,7020.0,Southwestern Public Service Company,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,,175000
1042,2021,2.0,2021-02-15 14:00:00,2021-02-15 18:00:00,240.0,Louisiana Generating LLC,SERC,LA:,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,,
1043,2021,2.0,2021-02-15 15:00:00,2021-02-19 10:00:00,5460.0,Cleco Power LLC,SERC,LA:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1044,2021,2.0,2021-02-15 17:00:00,2021-02-15 22:59:00,359.0,Cooperative Energy,SERC,MS:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1045,2021,2.0,2021-02-15 18:00:00,2021-02-15 23:55:00,355.0,"Entergy Services, Inc.",TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1046,2021,2.0,2021-02-15 18:00:00,2021-02-15 23:59:00,359.0,"Entergy Services, Inc.",TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1047,2021,2.0,2021-02-15 18:00:00,2021-02-15 23:59:00,359.0,Louisiana Generating LLC,SERC,LA:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-System Operations,,
1048,2021,2.0,2021-02-15 19:48:00,2021-02-18 10:30:00,3762.0,Oklahoma Municipal Power Authority,MRO,OK: Kay County;,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,0,
1049,2021,2.0,2021-02-16 01:00:00,2021-02-16 21:28:00,1228.0,"American Electric Power - (RFC Reliability Region) (8400 Smiths Mill Road, New Albany Ohio 43054)",SERC,KY:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,54167
1050,2021,2.0,2021-02-16 04:26:00,,,Entergy Transmission Control Center - South,TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,300,
1051,2021,2.0,2021-02-16 05:30:00,2021-02-16 14:00:00,510.0,Midcontinent Independent System Operator,SERC,LA: TX: IL:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,1420,
1052,2021,2.0,2021-02-16 06:10:00,,,Ameren Illinois Company,SERC,MO:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather/Transmission Interruption,130,
1053,2021,2.0,2021-02-16 06:24:00,2021-02-16 10:41:00,257.0,Louisiana Generating LLC,SERC,LA:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-System Operations,100,18150
1054,2021,2.0,2021-02-16 06:48:00,,,Entergy - Transmission Operations Engineering,SERC,LA:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,360,
1055,2021,2.0,2021-02-16 06:48:00,,,Entergy Transmission Control Center - South,SERC,LA: TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,402,
1056,2021,2.0,2021-02-16 07:03:00,2021-02-20 22:00:00,6657.0,Evergy,MRO,KS: MO:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,,222000
1057,2021,2.0,2021-02-16 07:17:00,2021-02-16 10:08:00,171.0,Southwestern Public Service,TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,168,840000
1058,2021,2.0,2021-02-16 07:20:00,2021-02-16 10:02:00,162.0,Omaha Public Power District,MRO,"NE: Douglas County, Burt County, WA County, Dodge County, Colfax County, Saunders County, Sarpy County, Cass County, Otoe County, Johnson County, Nemaha County, Pawnee County, Richardson County;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,126,81100
1059,2021,2.0,2021-02-16 07:22:00,2021-02-16 08:00:00,38.0,Cleco Power LLC,SERC,"LA: Allen Parish, St. Landry Parish, Evangeline Parish;",Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,153,
1060,2021,2.0,2021-02-16 09:31:00,2021-02-16 10:27:00,56.0,Nebraska Public Power District,MRO,NE: Custer County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",31,
1061,2021,2.0,2021-02-16 16:40:00,2021-02-20 00:00:00,4760.0,Ameren Illinois Company,SERC,MO:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1062,2021,2.0,2021-02-16 17:35:00,2021-02-17 00:00:00,385.0,Cooperative Energy,SERC,MS:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1063,2021,2.0,2021-02-16 17:35:00,2021-02-17 00:00:00,385.0,Lafayette Public Power Auth,SERC,LA: Lafayette Parish;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1064,2021,2.0,2021-02-16 18:19:00,,,Entergy - Transmission Operations Engineering,SERC,AR:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",,
1065,2021,2.0,2021-02-16 18:35:00,2021-02-17 01:00:00,385.0,"Entergy Services, Inc.",TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Fuel Supply Deficiency,,
1066,2021,2.0,2021-02-16 18:35:00,2021-02-17 01:00:00,385.0,Louisiana Generating LLC,SERC,LA:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-System Operations,,
1067,2021,2.0,2021-02-16 19:40:00,2021-02-17 01:00:00,320.0,"Entergy Services, Inc.",TRE,TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,538,
1068,2021,2.0,2021-02-16 19:43:00,2021-02-16 21:41:00,118.0,Midcontinent Independent System Operator,SERC,LA: AR: TX: MS:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,700,
1069,2021,2.0,2021-02-17 09:00:00,2021-02-19 09:00:00,2880.0,Sunflower Electric Power Corp,MRO,KS:,Fuel supply emergencies that could impact electric power system adequacy or reliability.-Fuel Supply Deficiency,,
1070,2021,2.0,2021-02-17 10:30:00,2021-02-17 18:04:00,454.0,Duke Energy Progress,SERC,NC:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0
1071,2021,2.0,2021-02-17 17:00:00,2021-02-17 22:00:00,300.0,Lafayette Public Power Auth,SERC,LA: Lafayette Parish;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,400,67000
1072,2021,2.0,2021-02-17 17:00:00,2021-02-17 22:00:00,300.0,Cooperative Energy,SERC,MS:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1073,2021,2.0,2021-02-17 18:00:00,2021-02-17 23:00:00,300.0,"Entergy Services, Inc.",TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-Severe Weather,,
1074,2021,2.0,2021-02-17 18:00:00,2021-02-17 23:00:00,300.0,Louisiana Generating LLC,SERC,LA:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.-System Operations,,
1075,2021,2.0,2021-02-19 06:48:00,,,Entergy - Transmission Operations Engineering,SERC,LA: TX:,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.-Severe Weather,402,
1076,2021,3.0,2021-03-01 22:45:00,2021-03-02 18:35:00,1190.0,ISO New England,NPCC,CT: MA: NH: ME: RI: VT:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,69260
1077,2021,3.0,2021-03-06 03:21:00,2021-03-06 04:07:00,46.0,Pacific Gas & Electric Co,WECC,CA: Tuolumne County;,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.-Severe Weather,22,24000
1078,2021,3.0,2021-03-17 06:15:00,2021-03-18 12:00:00,1785.0,Oncor Electric Delivery Company LLC,TRE,"TX: Dallas County, Tarrant County;","Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,148000
1079,2021,3.0,2021-03-17 06:27:00,2021-03-17 08:27:00,120.0,FirstEnergy Corp,RF,PA:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",43,7381
1080,2021,3.0,2021-03-29 11:06:00,,,ISO New England,NPCC,CT: MA: ME: VT: RI: NH:,"Loss of electric service to more than 50,000 customers for 1 hour or more.-Severe Weather",,70000
1081,2021,3.0,2021-03-30 16:18:00,2021-03-30 20:21:00,243.0,American Electric Power - Texas,TRE,TX: Hidalgo County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0
